p1,gamma1,gamma2,gamma3,raggio,massa,ρ0,Λns,cc
4.517028546631933e+34,1.6076788848350219,1.8746171375297176,3.6568314430278566,11.592478090806072,1.9663128993191514,1745458521650386.0,6.06525754187911,0.2505349109396447
4.517028546631933e+34,1.6076788848350219,1.8746171375297176,3.6568314430278566,10.705305627953518,1.9918999556618213,2000000000000000.0,2.983354229784816,0.27482760825008606
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,24.25932226506971,1.10095246027516,300000000000000.0,22061.982601524218,0.06703194321210619
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,24.256117483065704,1.101171400303635,300247849540749.4,20344.436997714034,0.06705413166353184
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,24.259614448166456,1.102703014407607,301982796325995.06,16541.991882882063,0.06713771780297571
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,24.156484956819746,1.1067723681986805,306691937600233.25,19391.84595392096,0.0676731629305984
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,23.941813527020273,1.1144604522201924,315862370607960.3,18294.38354462114,0.06875424616161474
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,23.5668880830033,1.1264964412923633,330981192593672.56,17023.820459160346,0.07060240443775945
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,23.145857897600155,1.1431404547613842,353535500801866.1,13429.75710713542,0.07294881119132486
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,22.581393672208623,1.1640010000298535,385012392477037.44,10961.099767772786,0.07613678223593111
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,21.906383358887137,1.1881340620160519,426898964863682.75,8715.112018288812,0.08010998862871264
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,21.167726792164036,1.21416358008225,480682315206298.25,6087.664027137089,0.08472174399214012
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,19.58263819183606,1.2764920438320368,547849540749380.4,3061.8299334655144,0.09628060691689344
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,17.453839470502444,1.4367295208897652,629887738737425.2,763.5456960388273,0.12158386504327351
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,15.461439215163992,1.6855758867864248,728284006414929.2,216.5171141567905,0.16102388453782276
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,14.543189066129003,1.9665025403885217,844525441026388.8,57.76496800306134,0.1997223965157834
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,13.605823370174624,2.2138975566383032,980099139816299.6,17.489507723391654,0.2403391933621645
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,13.111893485961863,2.3179844704849915,1136492200029159.0,9.939646201596025,0.2611181237025092
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,12.71361444240907,2.356865530040713,1315191718909461.8,6.591111039260333,0.2738152769199735
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,12.31815237358173,2.356083769170093,1517684793701706.0,4.918785743239047,0.2825121059160618
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,11.901068361138154,2.3279565375765743,1745458521650386.0,3.928583316519949,0.288922141358804
3.443965871906943e+34,1.665000354742667,3.6258720286586055,2.0187904628919187,11.576337404147806,2.2820232290811675,2000000000000000.0,3.1289739329234294,0.2911660880585185
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,28.294206428859518,0.9329198938066414,300000000000000.0,64302.970416419026,0.04870109694663518
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,28.290487055335397,0.9329877719398273,300247849540749.4,72327.76338818704,0.04871104361906729
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,28.189576323732286,0.9334307366162797,301982796325995.06,82808.86438886415,0.0489086252713641
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,28.08301094107192,0.9346739765628651,306691937600233.25,61838.569885636614,0.04915960548264566
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,27.79415605941365,0.9369645726194576,315862370607960.3,55603.46318949529,0.049792230961952615
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,27.39183825661339,0.9405175773312299,330981192593672.56,53579.011930725035,0.05071514188796592
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,26.86696403529822,0.9453127826915375,353535500801866.1,53235.80828778408,0.05196953650378333
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,26.095953060321072,0.9510797290065136,385012392477037.44,47874.17551065015,0.05383139939196247
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,25.293703196334672,0.9574629834694145,426898964863682.75,32386.193706088536,0.055911543489943885
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,24.41262266194383,0.9639078627304931,480682315206298.25,28790.26236264681,0.058319392504319674
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,23.117360852596235,0.9721315363411156,547849540749380.4,18140.70024754565,0.06211245381018364
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,21.457372172353015,0.9869084793449443,629887738737425.2,11308.233283714231,0.06793479251699296
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,19.970853134803896,1.0104423024440576,728284006414929.2,6591.322405278431,0.0747320350559579
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,18.55722357496238,1.0422808807195683,844525441026388.8,3563.076916372056,0.08295903242936897
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,17.169699104928785,1.0800530630065377,980099139816299.6,1997.9876256786986,0.09291253631199536
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,15.85999483278963,1.1217496790524597,1136492200029159.0,1174.5750660073625,0.10446837021013225
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,14.745459279012445,1.1640315296681851,1315191718909461.8,661.1243558525377,0.11659994534809892
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,13.590588524218488,1.2036388909615534,1517684793701706.0,360.8063801531204,0.1308126835502806
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,12.938085585120296,1.2381380978918148,1745458521650386.0,221.59205918827504,0.1413484252689067
2.4722359906422946e+34,1.5051380609908502,2.00636880891491,2.05617418858139,12.168435930475239,1.265860357403273,2000000000000000.0,128.23126170187678,0.1536536731055154
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,15.673602703378915,0.24674034548034787,300000000000000.0,2439028.188235153,0.023252156719096632
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,15.663647643534294,0.24702679912349787,300247849540749.4,2486958.345757896,0.023293946458939993
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,15.59911737487899,0.24903614589480935,301982796325995.06,2261743.6841241024,0.02358056830303165
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,15.429869374598532,0.25450901032111645,306691937600233.25,2214949.904395641,0.024363115251444103
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,15.128472194683349,0.26524378901703594,315862370607960.3,1820714.49074356,0.0258965588595706
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,14.704981030057036,0.283143368765167,330981192593672.56,1382511.9818288274,0.028440277737953507
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,14.197832193195621,0.31023192599512095,353535500801866.1,735951.1387546756,0.03227426474283748
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,13.667956901692595,0.3486242220708437,385012392477037.44,520330.03438747814,0.037674358356013876
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,13.165055279017,0.40035403103170714,426898964863682.75,235165.5463326405,0.04491727754085497
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,12.73145744209652,0.46711303678220684,480682315206298.25,105897.56287974223,0.054192074033615006
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,12.446054872876555,0.5266291965280597,547849540749380.4,58514.07025383387,0.062497857353555446
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,12.20154549903075,0.5749885964213663,629887738737425.2,36846.622844328114,0.06960433599383614
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,11.986572910545695,0.6191698406481859,728284006414929.2,21845.75589864128,0.07629686081306813
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,11.738907261424751,0.6583906292567174,844525441026388.8,14316.10701053087,0.08284148518097688
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,11.482222811834461,0.692371159169545,980099139816299.6,9769.830998791696,0.08906455572083723
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,11.206600836493735,0.7218813368233115,1136492200029159.0,6380.535873521593,0.09514452836166115
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,10.918839236897556,0.7468595287256663,1315191718909461.8,4624.5802609520815,0.1010309325057042
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,10.62597223125211,0.767483763514697,1517684793701706.0,3452.723277749637,0.10668231391303816
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,10.332669621314142,0.7840739049008648,1745458521650386.0,2369.825518559823,0.11208212691879796
1.9426405911395983e+34,2.4395269993991393,1.5690872942297582,1.6064328697032293,10.038284475218479,0.7969526900546322,2000000000000000.0,1825.0786266378466,0.11726406601819586
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,16.94722374789546,0.25331117141653287,300000000000000.0,2910333.4120761044,0.022077387830772875
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,16.93928915740435,0.2534930355555376,300247849540749.4,2934889.2524590218,0.022103587007077763
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,16.882555925286134,0.25476496966044326,301982796325995.06,2788276.952759084,0.022289145638343957
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,16.72756465512012,0.2582090030544872,306691937600233.25,2695883.7508343984,0.022799775497350013
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,16.45364359999752,0.2648812186663257,315862370607960.3,2252453.2897700598,0.02377831012247565
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,16.044675184170426,0.27576849644110896,330981192593672.56,1830898.1534726322,0.025386663631699505
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,15.521418773384704,0.2917579681714407,353535500801866.1,1296890.074796472,0.027764075473939564
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,14.926719129366733,0.3135631716706154,385012392477037.44,876218.5806322546,0.03102791511744127
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,14.297745763849232,0.34165847432651786,426898964863682.75,538507.5931508549,0.035295272057624026
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,13.687168969585171,0.3762230294527196,480682315206298.25,309041.2732019489,0.040599777585318624
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,13.077354695841676,0.4194962917279978,547849540749380.4,159248.78623062428,0.04738055349803281
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,12.509308032686205,0.47199954356899915,629887738737425.2,77679.3983310941,0.055731431555490325
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,11.980834547443358,0.5322960665848918,728284006414929.2,31624.36394553287,0.06562330411580765
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,11.512990620216078,0.599014142593622,844525441026388.8,16962.074867290623,0.07684946213253778
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,11.099972273814528,0.6701977271923035,980099139816299.6,8293.573618708877,0.08918112851188635
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,10.503528410675449,0.8047661709194112,1136492200029159.0,2480.3610089630224,0.11316872020704695
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,10.007179056217234,0.9945314695800432,1315191718909461.8,610.3187257546666,0.14679077596858084
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,9.643399225528965,1.2063746845439969,1517684793701706.0,157.51634648493302,0.18477532532953378
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,9.32787342328135,1.4069689980012652,1745458521650386.0,49.44992475715662,0.2227890239325138
1.4656581764547099e+34,2.0219957405651,2.162892878907559,3.554864850653061,9.015496018074604,1.5697899169166638,2000000000000000.0,17.02047283605693,0.25718392278180574
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,16.91980505914699,0.19782303024610012,300000000000000.0,5933111.903229584,0.017269247032087848
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,16.905337241054923,0.19803485407920843,300247849540749.4,6012754.325474397,0.01730253358172193
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,16.808564165586127,0.1995179802866491,301982796325995.06,5873755.354133447,0.017532479121353774
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,16.557104573620403,0.2035649064298522,306691937600233.25,4816157.586086987,0.01815977340320763
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,16.11529350840402,0.21150345766019557,315862370607960.3,4289589.488716818,0.019385238957905802
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,15.4958581531187,0.22473739707272672,330981192593672.56,3061550.8611200117,0.021421585973903753
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,14.764016519015994,0.24476928519687427,353535500801866.1,1959507.4956974732,0.024487491829169553
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,14.000135725428148,0.2731650283502394,385012392477037.44,1137121.8760475793,0.02881938836030362
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,13.286074041704552,0.31146469773048185,426898964863682.75,619529.8507194226,0.034626139010758936
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,12.659495205189055,0.36100105839756613,480682315206298.25,286241.1994482981,0.04211957627640606
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,12.266017744140912,0.4074195154108339,547849540749380.4,147837.8873087632,0.04906029397677262
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,11.937784826253965,0.44758156269149973,629887738737425.2,90769.85346482253,0.055378392944735066
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,11.653900479247868,0.4857417349212669,728284006414929.2,56157.87009385197,0.06156388547144147
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,11.356718960762302,0.5211493941968323,844525441026388.8,35461.89446071931,0.06777995334757603
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,11.053835414666645,0.5533815372904025,980099139816299.6,28634.00525312952,0.07394410871678508
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,10.433389248610856,0.6282017505932321,1136492200029159.0,8506.120409489633,0.08893355211756222
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,9.817762147916762,0.7551516045360245,1315191718909461.8,2363.902088902662,0.11360921266691368
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,9.363966731421941,0.9190760330128782,1517684793701706.0,660.0890474781594,0.14497178488299892
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,9.023463935664799,1.0974259786910179,1745458521650386.0,189.02823509212055,0.1796361988953104
1.554282366782886e+34,2.3580995713697175,1.6241497397973401,3.3936085238555878,8.731750419165627,1.2662381202934485,2000000000000000.0,65.52509452518468,0.21419334696185185
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,19.381255984208657,0.8016769785599824,300000000000000.0,51526.63660154437,0.06109552507077134
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,19.377021551882567,0.8020392366707465,300247849540749.4,51853.57035364376,0.061136489785253476
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,19.34870503317803,0.804568391570762,301982796325995.06,49197.63624345385,0.06141903233745352
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,19.266814633123563,0.8113720891579015,306691937600233.25,45903.933521682775,0.062201671025160755
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,19.123630414362967,0.8243778530850502,315862370607960.3,42051.84730642364,0.06367191046944219
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,18.89345322417528,0.8451352456069827,330981192593672.56,33360.47002439132,0.0660703759733138
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,18.57979302041465,0.8746081089411897,353535500801866.1,27062.945827545205,0.06952876813750228
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,18.177357640097743,0.9129845650052393,385012392477037.44,18186.27735531174,0.07418645012539263
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,17.72042458403392,0.9595873731342556,426898964863682.75,13631.769701968711,0.07998385058698901
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,17.206976473138525,1.0128940147674348,480682315206298.25,8992.38873857986,0.0869463483696324
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,16.35048001863054,1.1056560523313326,547849540749380.4,4150.925486103015,0.09988067008379174
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,15.372194663777924,1.2608828381287294,629887738737425.2,1415.134563111178,0.12115204941465443
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,14.51270479984471,1.4617934877477434,728284006414929.2,480.37235355603775,0.14877486617712385
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,13.79248888082885,1.6828559825220115,844525441026388.8,153.9490116582056,0.1802171906961974
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,13.153882990415196,1.891914266373098,980099139816299.6,52.93635843173732,0.21244151250016768
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,12.46848333502272,2.0907424288477867,1136492200029159.0,19.38779966471238,0.24767308319468362
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,11.810753214527406,2.234414409164308,1315191718909461.8,7.383221809646354,0.2794332199921331
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,11.197797864525011,2.3063324913462093,1517684793701706.0,3.2101306291116973,0.30421540387199125
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,10.634525334771483,2.314831769968481,1745458521650386.0,1.8131530696925588,0.3215090713114508
3.2221671525005906e+34,1.8846590759100101,3.1090792701389627,3.6344962806604517,10.127649775920144,2.2781901111186427,2000000000000000.0,1.1956350739268868,0.3322562772673777
1.382974369779501e+34,2.182568745771949,3.755202430729762,1.3835975612494253,17.37647504710381,0.19948691583633776,300000000000000.0,6384099.967394743,0.016956829051669186
1.382974369779501e+34,2.182568745771949,3.755202430729762,1.3835975612494253,17.36329464582941,0.19966498635122593,300247849540749.4,5464453.728486588,0.01698484878425318
1.382974369779501e+34,2.182568745771949,3.755202430729762,1.3835975612494253,17.274894005353563,0.20090802151413178,301982796325995.06,5939714.632619713,0.01717804723099409
1.382974369779501e+34,2.182568745771949,3.755202430729762,1.3835975612494253,17.037248703086785,0.20428447581054085,306691937600233.25,5158152.406928387,0.017710377093789646
1.382974369779501e+34,2.182568745771949,3.755202430729762,1.3835975612494253,16.62639443930882,0.21087344148327966,315862370607960.3,4520792.369037439,0.01873336148312541
1.382974369779501e+34,2.182568745771949,3.755202430729762,1.3835975612494253,16.03125364756177,0.2217514531942509,330981192593672.56,3326487.2038343824,0.02043105984549907
1.382974369779501e+34,2.182568745771949,3.755202430729762,1.3835975612494253,15.308205757383334,0.23800286845666688,353535500801866.1,2530266.85959091,0.02296411998327713
1.382974369779501e+34,2.182568745771949,3.755202430729762,1.3835975612494253,14.527717012938256,0.2606482027083349,385012392477037.44,1505175.628342523,0.02650020722228963
1.382974369779501e+34,2.182568745771949,3.755202430729762,1.3835975612494253,13.763841528466127,0.2905918282529495,426898964863682.75,857164.8908686059,0.0311842742072404
1.382974369779501e+34,2.182568745771949,3.755202430729762,1.3835975612494253,13.063776986810543,0.3285099326312,480682315206298.25,443664.78541422955,0.03714254465987133
1.382974369779501e+34,2.182568745771949,3.755202430729762,1.3835975612494253,12.170839774372343,0.4069525328552368,547849540749380.4,139502.29991716376,0.04938728109452721
1.382974369779501e+34,2.182568745771949,3.755202430729762,1.3835975612494253,11.439752502982074,0.5573685679054208,629887738737425.2,28861.28055433964,0.07196440713051547
1.382974369779501e+34,2.182568745771949,3.755202430729762,1.3835975612494253,11.126045613969168,0.7819974300244006,728284006414929.2,5415.906223269016,0.10381411275846279
1.382974369779501e+34,2.182568745771949,3.755202430729762,1.3835975612494253,11.040653653181721,1.0736783476444105,844525441026388.8,969.6417682679809,0.1436386503347483
